Periodo,Dominio,Pilar,Indicador,Score,Pilar_Geom,Pilar_Aritm,Penalizacion_Deseq,Es_Cuello_Botella,Es_Fortaleza,Dispersion
2018Q4,Sociedades Inclusivas,2. Libertad,LIB_ODI,81.30670093780722,72.75578688067937,73.205430823731,0.44964394305164035,False,True,16.20254022815243
2018Q4,Sociedades Inclusivas,2. Libertad,LIB_SEX,65.10416070965479,72.75578688067937,73.205430823731,0.44964394305164035,True,False,16.20254022815243
2019Q1,Sociedades Inclusivas,2. Libertad,LIB_ODI,79.72839719636531,70.64286372494772,71.16053949269796,0.5176757677502479,False,True,17.135715407334693
2019Q1,Sociedades Inclusivas,2. Libertad,LIB_SEX,62.592681789030614,70.64286372494772,71.16053949269796,0.5176757677502479,True,False,17.135715407334693
2019Q2,Sociedades Inclusivas,2. Libertad,LIB_ODI,79.69838154702867,72.9225160099765,73.21055419146153,0.288038181485021,False,True,12.975654711134297
2019Q2,Sociedades Inclusivas,2. Libertad,LIB_SEX,66.72272683589438,72.9225160099765,73.21055419146153,0.288038181485021,True,False,12.975654711134297
2019Q3,Sociedades Inclusivas,2. Libertad,LIB_ODI,78.5674031783908,70.0888280227048,70.54630933023509,0.45748130753028704,False,True,16.042187696311437
2019Q3,Sociedades Inclusivas,2. Libertad,LIB_SEX,62.52521548207937,70.0888280227048,70.54630933023509,0.45748130753028704,True,False,16.042187696311437
2019Q4,Sociedades Inclusivas,2. Libertad,LIB_ODI,78.65954023842806,68.88731757865713,69.49434080446473,0.6070232258075947,False,True,18.330398867926682
2019Q4,Sociedades Inclusivas,2. Libertad,LIB_SEX,60.32914137050138,68.88731757865713,69.49434080446473,0.6070232258075947,True,False,18.330398867926682
2020Q1,Sociedades Inclusivas,2. Libertad,LIB_ODI,81.03717983242575,73.13962627162444,73.5244579771126,0.3848317054881676,False,True,15.025443710626305
2020Q1,Sociedades Inclusivas,2. Libertad,LIB_SEX,66.01173612179944,73.13962627162444,73.5244579771126,0.3848317054881676,True,False,15.025443710626305
2020Q2,Sociedades Inclusivas,2. Libertad,LIB_ODI,90.72963795643354,82.81234939026271,83.15779030489594,0.34544091463322957,False,True,15.143695303075205
2020Q2,Sociedades Inclusivas,2. Libertad,LIB_SEX,75.58594265335833,82.81234939026271,83.15779030489594,0.34544091463322957,True,False,15.143695303075205
2020Q3,Sociedades Inclusivas,2. Libertad,LIB_ODI,80.68932976833506,71.51557598044604,72.03706846775776,0.5214924873117184,False,True,17.304522601154602
2020Q3,Sociedades Inclusivas,2. Libertad,LIB_SEX,63.384807167180455,71.51557598044604,72.03706846775776,0.5214924873117184,True,False,17.304522601154602
2020Q4,Sociedades Inclusivas,2. Libertad,LIB_ODI,83.1479933454388,73.59622081903208,74.14485918494654,0.5486383659144565,False,True,18.006268320984546
2020Q4,Sociedades Inclusivas,2. Libertad,LIB_SEX,65.14172502445426,73.59622081903208,74.14485918494654,0.5486383659144565,True,False,18.006268320984546
2021Q1,Sociedades Inclusivas,2. Libertad,LIB_ODI,81.940803021108,71.94021323954294,72.55048182547185,0.6102685859289068,False,True,18.780642391272302
2021Q1,Sociedades Inclusivas,2. Libertad,LIB_SEX,63.160160629835694,71.94021323954294,72.55048182547185,0.6102685859289068,True,False,18.780642391272302
2021Q2,Sociedades Inclusivas,2. Libertad,LIB_ODI,80.62979231519587,69.75342331925746,70.48699461554321,0.7335712962857457,False,True,20.285595399305322
2021Q2,Sociedades Inclusivas,2. Libertad,LIB_SEX,60.34419691589055,69.75342331925746,70.48699461554321,0.7335712962857457,True,False,20.285595399305322
2021Q3,Sociedades Inclusivas,2. Libertad,LIB_ODI,79.86967886420003,69.95903476974222,70.57391683615201,0.6148820664097912,False,True,18.591524056096034
2021Q3,Sociedades Inclusivas,2. Libertad,LIB_SEX,61.27815480810399,69.95903476974222,70.57391683615201,0.6148820664097912,True,False,18.591524056096034
2021Q4,Sociedades Inclusivas,2. Libertad,LIB_ODI,78.91904433419975,67.51214059301456,68.33651355684349,0.824372963828921,False,True,21.16506155471253
2021Q4,Sociedades Inclusivas,2. Libertad,LIB_SEX,57.753982779487224,67.51214059301456,68.33651355684349,0.824372963828921,True,False,21.16506155471253
2022Q1,Sociedades Inclusivas,2. Libertad,LIB_ODI,80.19791039021374,65.31895257002996,66.69918420410647,1.3802316340765088,False,True,26.997452372214518
2022Q1,Sociedades Inclusivas,2. Libertad,LIB_SEX,53.20045801799922,65.31895257002996,66.69918420410647,1.3802316340765088,True,False,26.997452372214518
2022Q2,Sociedades Inclusivas,2. Libertad,LIB_ODI,80.57619737695751,66.51794964628685,67.74433123098935,1.2263815847024944,False,True,25.663732291936334
2022Q2,Sociedades Inclusivas,2. Libertad,LIB_SEX,54.912465085021175,66.51794964628685,67.74433123098935,1.2263815847024944,True,False,25.663732291936334
2022Q3,Sociedades Inclusivas,2. Libertad,LIB_ODI,78.79550316433681,65.8317030868468,66.89813521621981,1.0664321293730126,False,True,23.794735896233995
2022Q3,Sociedades Inclusivas,2. Libertad,LIB_SEX,55.00076726810281,65.8317030868468,66.89813521621981,1.0664321293730126,True,False,23.794735896233995
2022Q4,Sociedades Inclusivas,2. Libertad,LIB_ODI,75.68989801100061,63.705382548836496,64.65417898427349,0.9487964354369893,False,True,22.071438053454237
2022Q4,Sociedades Inclusivas,2. Libertad,LIB_SEX,53.61845995754637,63.705382548836496,64.65417898427349,0.9487964354369893,True,False,22.071438053454237
2023Q1,Sociedades Inclusivas,2. Libertad,LIB_ODI,68.48370557171792,61.03262133142722,61.43796341895318,0.405342087525959,False,True,14.091484305529477
2023Q1,Sociedades Inclusivas,2. Libertad,LIB_SEX,54.39222126618844,61.03262133142722,61.43796341895318,0.405342087525959,True,False,14.091484305529477
2023Q2,Sociedades Inclusivas,2. Libertad,LIB_ODI,66.02966403260994,60.2928781031367,60.54208967556235,0.24921157242565073,False,True,10.97514871409519
2023Q2,Sociedades Inclusivas,2. Libertad,LIB_SEX,55.05451531851475,60.2928781031367,60.54208967556235,0.24921157242565073,True,False,10.97514871409519
2023Q3,Sociedades Inclusivas,2. Libertad,LIB_ODI,65.53876957987114,61.21843933080503,61.36083789565946,0.1423985648544246,False,True,8.355863368423371
2023Q3,Sociedades Inclusivas,2. Libertad,LIB_SEX,57.18290621144777,61.21843933080503,61.36083789565946,0.1423985648544246,True,False,8.355863368423371
2023Q4,Sociedades Inclusivas,2. Libertad,LIB_ODI,65.864578164611,61.50748057576053,61.65159672990425,0.1441161541437168,False,True,8.42596286941351
2023Q4,Sociedades Inclusivas,2. Libertad,LIB_SEX,57.43861529519749,61.50748057576053,61.65159672990425,0.1441161541437168,True,False,8.42596286941351
2024Q1,Sociedades Inclusivas,2. Libertad,LIB_ODI,74.48854144772707,64.11826371038052,64.8401375600999,0.7218738497193868,False,True,19.29680777525433
2024Q1,Sociedades Inclusivas,2. Libertad,LIB_SEX,55.19173367247274,64.11826371038052,64.8401375600999,0.7218738497193868,True,False,19.29680777525433
2024Q2,Sociedades Inclusivas,2. Libertad,LIB_ODI,77.49928867027458,66.35089164097879,67.1527490415776,0.8018574005988057,False,True,20.69307925739397
2024Q2,Sociedades Inclusivas,2. Libertad,LIB_SEX,56.80620941288061,66.35089164097879,67.1527490415776,0.8018574005988057,True,False,20.69307925739397
2024Q3,Sociedades Inclusivas,2. Libertad,LIB_ODI,80.11783527102656,65.31510939907814,66.68259949974548,1.3674901006673394,False,True,26.87047154256217
2024Q3,Sociedades Inclusivas,2. Libertad,LIB_SEX,53.24736372846439,65.31510939907814,66.68259949974548,1.3674901006673394,True,False,26.87047154256217
2024Q4,Sociedades Inclusivas,2. Libertad,LIB_ODI,77.74283454912414,65.06653800325273,66.09999976889836,1.033461765645626,False,True,23.285669560451552
2024Q4,Sociedades Inclusivas,2. Libertad,LIB_SEX,54.45716498867259,65.06653800325273,66.09999976889836,1.033461765645626,True,False,23.285669560451552
2025Q1,Sociedades Inclusivas,2. Libertad,LIB_ODI,77.54574343421137,65.89276037008392,66.7683210925628,0.8755607224788804,False,True,21.55484468329714
2025Q1,Sociedades Inclusivas,2. Libertad,LIB_SEX,55.99089875091423,65.89276037008392,66.7683210925628,0.8755607224788804,True,False,21.55484468329714
2025Q2,Sociedades Inclusivas,2. Libertad,LIB_ODI,77.18997653883343,64.61657613153733,65.64061062986795,1.0240344983306215,False,True,23.09873181793096
2025Q2,Sociedades Inclusivas,2. Libertad,LIB_SEX,54.09124472090247,64.61657613153733,65.64061062986795,1.0240344983306215,True,False,23.09873181793096
2025Q3,Sociedades Inclusivas,2. Libertad,LIB_ODI,77.763051395386,65.53902933521526,66.4998115617754,0.9607822265601413,False,True,22.526479667221196
2025Q3,Sociedades Inclusivas,2. Libertad,LIB_SEX,55.236571728164805,65.53902933521526,66.4998115617754,0.9607822265601413,True,False,22.526479667221196
2025Q4,Sociedades Inclusivas,2. Libertad,LIB_ODI,78.19594190374787,65.054576597183,66.15882496299433,1.1042483658113298,False,True,24.074233881507062
2025Q4,Sociedades Inclusivas,2. Libertad,LIB_SEX,54.1217080222408,65.054576597183,66.15882496299433,1.1042483658113298,True,False,24.074233881507062
2016Q1,Sociedades Inclusivas,3. Gobernanza,GOB_DES,73.92874147762575,47.94714112533461,52.51264260266244,4.565501477327828,False,True,42.83219774992663
2016Q1,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,31.09654372769912,47.94714112533461,52.51264260266244,4.565501477327828,True,False,42.83219774992663
2016Q2,Sociedades Inclusivas,3. Gobernanza,GOB_DES,72.58259240685322,45.86730939714873,50.783821212323424,4.916511815174694,False,True,43.5975423890596
2016Q2,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,28.98505001779363,45.86730939714873,50.783821212323424,4.916511815174694,True,False,43.5975423890596
2016Q3,Sociedades Inclusivas,3. Gobernanza,GOB_DES,84.03959496395457,44.72510525677442,53.92094384689918,9.195838590124758,False,True,60.23730223411079
2016Q3,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,23.802292729843778,44.72510525677442,53.92094384689918,9.195838590124758,True,False,60.23730223411079
2016Q4,Sociedades Inclusivas,3. Gobernanza,GOB_DES,70.82123350782173,44.541949194006605,49.417611123631545,4.87566192962494,False,True,42.807244768380365
2016Q4,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,28.013988739441366,44.541949194006605,49.417611123631545,4.87566192962494,True,False,42.807244768380365
2017Q1,Sociedades Inclusivas,3. Gobernanza,GOB_DES,70.46078483559603,43.96944336757308,48.94945582707704,4.9800124595039605,False,True,43.02265801703798
2017Q1,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,27.438126818558047,43.96944336757308,48.94945582707704,4.9800124595039605,True,False,43.02265801703798
2017Q2,Sociedades Inclusivas,3. Gobernanza,GOB_DES,78.433446294486,49.21567059683282,54.657726614065275,5.442056017232453,False,True,47.55143936084146
2017Q2,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,30.882006933644547,49.21567059683282,54.657726614065275,5.442056017232453,True,False,47.55143936084146
2017Q3,Sociedades Inclusivas,3. Gobernanza,GOB_DES,72.32642762053656,51.140759006050125,54.24358441447242,3.102825408422298,False,True,36.165686412128274
2017Q3,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,36.16074120840829,51.140759006050125,54.24358441447242,3.102825408422298,True,False,36.165686412128274
2017Q4,Sociedades Inclusivas,3. Gobernanza,GOB_DES,66.10889423957327,46.19561567648624,49.19474815096143,2.9991324744751893,False,True,33.82829217722369
2017Q4,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,32.28060206234959,46.19561567648624,49.19474815096143,2.9991324744751893,True,False,33.82829217722369
2018Q1,Sociedades Inclusivas,3. Gobernanza,GOB_DES,68.01849671015174,44.46610015586666,48.54378056840295,4.077680412536289,False,True,38.94943228349758
2018Q1,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,29.06906442665416,44.46610015586666,48.54378056840295,4.077680412536289,True,False,38.94943228349758
2018Q2,Sociedades Inclusivas,3. Gobernanza,GOB_DES,79.57865199195287,49.6681980909536,55.289273782549074,5.621075691595472,False,True,48.57875641880759
2018Q2,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,30.999895573145274,49.6681980909536,55.289273782549074,5.621075691595472,True,False,48.57875641880759
2018Q3,Sociedades Inclusivas,3. Gobernanza,GOB_DES,71.46261528550897,41.4909920864605,47.776083904027224,6.285091817566723,False,True,47.3730627629635
2018Q3,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,24.089552522545475,41.4909920864605,47.776083904027224,6.285091817566723,True,False,47.3730627629635
2018Q4,Sociedades Inclusivas,3. Gobernanza,GOB_DES,76.00256526699117,39.99498805676513,48.524605524252735,8.529617467487604,False,True,54.95591948547686
2018Q4,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,21.046645781514307,39.99498805676513,48.524605524252735,8.529617467487604,True,False,54.95591948547686
2019Q1,Sociedades Inclusivas,3. Gobernanza,GOB_DES,73.57027353141781,38.5905669725381,46.9062888817601,8.315721909221999,False,True,53.32796929931543
2019Q1,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,20.242304232102388,38.5905669725381,46.9062888817601,8.315721909221999,True,False,53.32796929931543
2019Q2,Sociedades Inclusivas,3. Gobernanza,GOB_DES,72.27349103900221,41.813552862454756,48.2322813642951,6.4187285018403415,False,True,48.082419349414224
2019Q2,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,24.19107168958799,41.813552862454756,48.2322813642951,6.4187285018403415,True,False,48.082419349414224
2019Q3,Sociedades Inclusivas,3. Gobernanza,GOB_DES,86.24749130834492,58.54416015047479,62.993417430891235,4.449257280416447,False,True,46.50814775490737
2019Q3,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,39.73934355343755,58.54416015047479,62.993417430891235,4.449257280416447,True,False,46.50814775490737
2019Q4,Sociedades Inclusivas,3. Gobernanza,GOB_DES,65.93401624187337,57.459381149281256,58.00401231272451,0.5446311634432561,False,True,15.860007858297713
2019Q4,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,50.07400838357565,57.459381149281256,58.00401231272451,0.5446311634432561,True,False,15.860007858297713
