Periodo,Dominio,Score,IPA27_Geom,IPA27_Aritm,Penalizacion_Deseq,Es_Cuello_Botella
2023Q3,Personas Empoderadas,18.444678190256017,35.357891990731694,39.017817892705224,3.65992590197353,True
2023Q4,Sociedades Inclusivas,55.753838933758054,38.00539092220512,40.746820601505156,2.7414296793000332,False
2023Q4,Economías Abiertas,44.22126560658369,38.00539092220512,40.746820601505156,2.7414296793000332,False
2023Q4,Personas Empoderadas,22.26535726417371,38.00539092220512,40.746820601505156,2.7414296793000332,True
2024Q1,Sociedades Inclusivas,57.653297939656554,37.69397229737203,41.968793294512885,4.274820997140857,False
2024Q1,Economías Abiertas,49.4781680063147,37.69397229737203,41.968793294512885,4.274820997140857,False
2024Q1,Personas Empoderadas,18.774913937567405,37.69397229737203,41.968793294512885,4.274820997140857,True
2024Q2,Sociedades Inclusivas,53.87082623223868,37.41597797796735,41.25155827787764,3.8355802999102906,False
2024Q2,Economías Abiertas,50.70895189129812,37.41597797796735,41.25155827787764,3.8355802999102906,False
2024Q2,Personas Empoderadas,19.174896710096125,37.41597797796735,41.25155827787764,3.8355802999102906,True
2024Q3,Sociedades Inclusivas,56.119991374626046,36.949514559204154,39.115354081023945,2.165839521819791,False
2024Q3,Economías Abiertas,36.79879822825367,36.949514559204154,39.115354081023945,2.165839521819791,False
2024Q3,Personas Empoderadas,24.42727264019213,36.949514559204154,39.115354081023945,2.165839521819791,True
2024Q4,Sociedades Inclusivas,58.92847496827753,43.675366528951514,46.234330744369004,2.5589642154174896,False
2024Q4,Economías Abiertas,53.199088301926885,43.675366528951514,46.234330744369004,2.5589642154174896,False
2024Q4,Personas Empoderadas,26.575428962902613,43.675366528951514,46.234330744369004,2.5589642154174896,True
2025Q1,Sociedades Inclusivas,62.863057492837314,43.74007129179649,46.40357726360012,2.6635059718036302,False
2025Q1,Economías Abiertas,49.40072067347368,43.74007129179649,46.40357726360012,2.6635059718036302,False
2025Q1,Personas Empoderadas,26.946953624489353,43.74007129179649,46.40357726360012,2.6635059718036302,True
2025Q2,Sociedades Inclusivas,63.06979484771721,46.406441148350815,48.78536538651633,2.378924238165517,False
2025Q2,Economías Abiertas,53.873232434866445,46.406441148350815,48.78536538651633,2.378924238165517,False
2025Q2,Personas Empoderadas,29.41306887696533,46.406441148350815,48.78536538651633,2.378924238165517,True
2025Q3,Sociedades Inclusivas,66.52154463173433,49.282221994247344,51.47927612933634,2.1970541350889974,False
2025Q3,Economías Abiertas,55.4906083330957,49.282221994247344,51.47927612933634,2.1970541350889974,False
2025Q3,Personas Empoderadas,32.42567542317901,49.282221994247344,51.47927612933634,2.1970541350889974,True
2025Q4,Sociedades Inclusivas,65.47102153744295,47.269434909693835,49.34144905959378,2.0720141498999425,False
2025Q4,Economías Abiertas,50.792355308355155,47.269434909693835,49.34144905959378,2.0720141498999425,False
2025Q4,Personas Empoderadas,31.760970332983224,47.269434909693835,49.34144905959378,2.0720141498999425,True
